2026-05-11 18:19:25.479243,IND_001,West Bengal,Kolkata,22.57,88.36,1917,Sentinel-5P
2026-05-11 18:19:25.479410,IND_002,Maharashtra,Mumbai,19.04,72.88,1911,Sentinel-5P
2026-05-11 18:19:25.479538,IND_003,Delhi,Ghazipur,28.62,77.32,1879,Sentinel-5P
2026-05-11 18:21:49.775328,IND_001,West Bengal,Kolkata,22.57,88.36,1868,Sentinel-5P
2026-05-11 18:21:49.775488,IND_002,Maharashtra,Mumbai,19.04,72.88,2012,Sentinel-5P
2026-05-11 18:21:49.775598,IND_003,Delhi,Ghazipur,28.62,77.32,1958,Sentinel-5P
2026-05-11 18:24:36.520795,IND_001,West Bengal,Kolkata,22.57,88.36,2144,Sentinel-5P
2026-05-11 18:24:36.520961,IND_002,Maharashtra,Mumbai,19.04,72.88,1878,Sentinel-5P
2026-05-11 18:24:36.521070,IND_003,Delhi,Ghazipur,28.62,77.32,2009,Sentinel-5P
2026-05-11 18:33:05.314167,IND_001,West Bengal,Kolkata,22.57,88.36,2146,Sentinel-5P
2026-05-11 18:33:05.314333,IND_002,Maharashtra,Mumbai,19.04,72.88,2104,Sentinel-5P
2026-05-11 18:33:05.314433,IND_003,Delhi,Ghazipur,28.62,77.32,1855,Sentinel-5P
2026-05-11 18:43:41.676857,IND_001,West Bengal,Kolkata,22.57,88.36,1951,Sentinel-5P
2026-05-11 18:43:41.677019,IND_002,Maharashtra,Mumbai,19.04,72.88,2145,Sentinel-5P
2026-05-11 18:43:41.677128,IND_003,Delhi,Ghazipur,28.62,77.32,2053,Sentinel-5P
2026-05-11 21:51:45.585322,IND_001,West Bengal,Kolkata,22.57,88.36,2006,Sentinel-5P
2026-05-11 21:51:45.585476,IND_002,Maharashtra,Mumbai,19.04,72.88,1826,Sentinel-5P
2026-05-11 21:51:45.585569,IND_003,Delhi,Ghazipur,28.62,77.32,1903,Sentinel-5P
2026-05-12 06:18:43.335421,IND_001,West Bengal,Kolkata,22.57,88.36,1997,Sentinel-5P
2026-05-12 06:18:43.335590,IND_002,Maharashtra,Mumbai,19.04,72.88,2128,Sentinel-5P
2026-05-12 06:18:43.335720,IND_003,Delhi,Ghazipur,28.62,77.32,2046,Sentinel-5P
2026-05-12 06:29:03.711462,IND_001,West Bengal,Kolkata,22.57,88.36,1881,Sentinel-5P
2026-05-12 06:29:03.711630,IND_002,Maharashtra,Mumbai,19.04,72.88,1868,Sentinel-5P
2026-05-12 06:29:03.711755,IND_003,Delhi,Ghazipur,28.62,77.32,1835,Sentinel-5P
2026-05-12 06:44:08.469904,IND_001,West Bengal,Kolkata,22.57,88.36,1856,Sentinel-5P
2026-05-12 06:44:08.470069,IND_002,Maharashtra,Mumbai,19.04,72.88,2049,Sentinel-5P
2026-05-12 06:44:08.470233,IND_003,Delhi,Ghazipur,28.62,77.32,2030,Sentinel-5P
2026-05-12 06:52:04.504675,IND_001,West Bengal,Kolkata,22.57,88.36,2037,Sentinel-5P
2026-05-12 06:52:04.504837,IND_002,Maharashtra,Mumbai,19.04,72.88,2181,Sentinel-5P
2026-05-12 06:52:04.504961,IND_003,Delhi,Ghazipur,28.62,77.32,2180,Sentinel-5P
2026-05-12 07:19:27.455956,IND_001,West Bengal,Kolkata,22.57,88.36,2166,Sentinel-5P
2026-05-12 07:19:27.456123,IND_002,Maharashtra,Mumbai,19.04,72.88,2076,Sentinel-5P
2026-05-12 07:19:27.456250,IND_003,Delhi,Ghazipur,28.62,77.32,2168,Sentinel-5P
2026-05-12 07:34:27.948879,IND_001,West Bengal,Kolkata,22.57,88.36,2095,Sentinel-5P
2026-05-12 07:34:27.949076,IND_002,Maharashtra,Mumbai,19.04,72.88,1887,Sentinel-5P
2026-05-12 07:34:27.949186,IND_003,Delhi,Ghazipur,28.62,77.32,2170,Sentinel-5P
2026-05-12 08:10:23.586465,IND_001,West Bengal,Kolkata,22.57,88.36,1929,Sentinel-5P
2026-05-12 08:10:23.586619,IND_002,Maharashtra,Mumbai,19.04,72.88,1805,Sentinel-5P
2026-05-12 08:10:23.586712,IND_003,Delhi,Ghazipur,28.62,77.32,1969,Sentinel-5P
2026-05-12 09:12:47.323832,IND_001,West Bengal,Kolkata,22.57,88.36,2104,Sentinel-5P
2026-05-12 09:12:47.324027,IND_002,Maharashtra,Mumbai,19.04,72.88,1931,Sentinel-5P
2026-05-12 09:12:47.324150,IND_003,Delhi,Ghazipur,28.62,77.32,2010,Sentinel-5P
2026-05-12 09:49:29.478662,IND_001,West Bengal,Kolkata,22.57,88.36,1843,Sentinel-5P
2026-05-12 09:49:29.478830,IND_002,Maharashtra,Mumbai,19.04,72.88,1884,Sentinel-5P
2026-05-12 09:49:29.478958,IND_003,Delhi,Ghazipur,28.62,77.32,1829,Sentinel-5P
2026-05-12 09:53:19.137263,IND_001,West Bengal,Kolkata,22.57,88.36,2066,Sentinel-5P
2026-05-12 09:53:19.137440,IND_002,Maharashtra,Mumbai,19.04,72.88,1997,Sentinel-5P
2026-05-12 09:53:19.137568,IND_003,Delhi,Ghazipur,28.62,77.32,2024,Sentinel-5P
2026-05-12 16:39:48.274019,IND_001,West Bengal,Kolkata,22.57,88.36,1806,Sentinel-5P
2026-05-12 16:39:48.274186,IND_002,Maharashtra,Mumbai,19.04,72.88,2187,Sentinel-5P
2026-05-12 16:39:48.274337,IND_003,Delhi,Ghazipur,28.62,77.32,2101,Sentinel-5P
2026-05-12 16:45:13.421232,IND_001,West Bengal,Kolkata,22.57,88.36,1905,Sentinel-5P
2026-05-12 16:45:13.421429,IND_002,Maharashtra,Mumbai,19.04,72.88,2105,Sentinel-5P
2026-05-12 16:45:13.421559,IND_003,Delhi,Ghazipur,28.62,77.32,1916,Sentinel-5P
2026-05-12 16:57:03.101319,IND_001,West Bengal,Kolkata,22.57,88.36,1973,Sentinel-5P
2026-05-12 16:57:03.101532,IND_002,Maharashtra,Mumbai,19.04,72.88,2172,Sentinel-5P
2026-05-12 16:57:03.101671,IND_003,Delhi,Ghazipur,28.62,77.32,1896,Sentinel-5P
2026-05-12 17:16:31.918887,IND_001,West Bengal,Kolkata,22.57,88.36,2195,Sentinel-5P
2026-05-12 17:16:31.919061,IND_002,Maharashtra,Mumbai,19.04,72.88,2050,Sentinel-5P
2026-05-12 17:16:31.919172,IND_003,Delhi,Ghazipur,28.62,77.32,2116,Sentinel-5P
2026-05-12 17:23:43.586994,IND_001,West Bengal,Kolkata,22.57,88.36,1936,Sentinel-5P
2026-05-12 17:23:43.587152,IND_002,Maharashtra,Mumbai,19.04,72.88,1876,Sentinel-5P
2026-05-12 17:23:43.587265,IND_003,Delhi,Ghazipur,28.62,77.32,1804,Sentinel-5P
2026-05-12 17:33:21.513034,IND_001,West Bengal,Kolkata,22.57,88.36,1908,Sentinel-5P
2026-05-12 17:33:21.513249,IND_002,Maharashtra,Mumbai,19.04,72.88,1870,Sentinel-5P
2026-05-12 17:33:21.513383,IND_003,Delhi,Ghazipur,28.62,77.32,2196,Sentinel-5P
2026-05-12 17:43:09.545133,IND_001,West Bengal,Kolkata,22.57,88.36,2098,Sentinel-5P
2026-05-12 17:43:09.545294,IND_002,Maharashtra,Mumbai,19.04,72.88,1868,Sentinel-5P
2026-05-12 17:43:09.545433,IND_003,Delhi,Ghazipur,28.62,77.32,1954,Sentinel-5P
2026-05-12 17:54:17.436372,IND_001,West Bengal,Kolkata,22.57,88.36,1927,Sentinel-5P
2026-05-12 17:54:17.436560,IND_002,Maharashtra,Mumbai,19.04,72.88,1931,Sentinel-5P
2026-05-12 17:54:17.436679,IND_003,Delhi,Ghazipur,28.62,77.32,2182,Sentinel-5P
2026-05-12 18:01:50.051585,IND_001,West Bengal,Kolkata,22.57,88.36,1896,Sentinel-5P
2026-05-12 18:01:50.051762,IND_002,Maharashtra,Mumbai,19.04,72.88,2083,Sentinel-5P
2026-05-12 18:01:50.051897,IND_003,Delhi,Ghazipur,28.62,77.32,1980,Sentinel-5P
2026-05-12 18:06:46.826501,IND_001,West Bengal,Kolkata,22.57,88.36,2031,Sentinel-5P
2026-05-12 18:06:46.826681,IND_002,Maharashtra,Mumbai,19.04,72.88,2126,Sentinel-5P
2026-05-12 18:06:46.826806,IND_003,Delhi,Ghazipur,28.62,77.32,1897,Sentinel-5P
2026-05-12 18:11:04.579905,IND_001,West Bengal,Kolkata,22.57,88.36,2104,Sentinel-5P
2026-05-12 18:11:04.580073,IND_002,Maharashtra,Mumbai,19.04,72.88,2127,Sentinel-5P
2026-05-12 18:11:04.580183,IND_003,Delhi,Ghazipur,28.62,77.32,1907,Sentinel-5P
2026-05-12 18:15:41.764197,IND_001,West Bengal,Kolkata,22.57,88.36,2177,Sentinel-5P
2026-05-12 18:15:41.764318,IND_002,Maharashtra,Mumbai,19.04,72.88,1959,Sentinel-5P
2026-05-12 18:15:41.764432,IND_003,Delhi,Ghazipur,28.62,77.32,2186,Sentinel-5P
2026-05-12 18:19:50.877412,IND_001,West Bengal,Kolkata,22.57,88.36,1906,Sentinel-5P
2026-05-12 18:19:50.877600,IND_002,Maharashtra,Mumbai,19.04,72.88,2080,Sentinel-5P
2026-05-12 18:19:50.877711,IND_003,Delhi,Ghazipur,28.62,77.32,1975,Sentinel-5P
2026-05-12 18:29:13.181339,IND_001,West Bengal,Kolkata,22.57,88.36,1924,Sentinel-5P
2026-05-12 18:29:13.181589,IND_002,Maharashtra,Mumbai,19.04,72.88,2107,Sentinel-5P
2026-05-12 18:29:13.181728,IND_003,Delhi,Ghazipur,28.62,77.32,2046,Sentinel-5P
2026-05-12 18:36:03.184970,IND_001,West Bengal,Kolkata,22.57,88.36,2043,Sentinel-5P
2026-05-12 18:36:03.185159,IND_002,Maharashtra,Mumbai,19.04,72.88,1828,Sentinel-5P
2026-05-12 18:36:03.185293,IND_003,Delhi,Ghazipur,28.62,77.32,1835,Sentinel-5P
2026-05-12 19:49:36.757968,IND_001,West Bengal,Kolkata,22.57,88.36,1819,Sentinel-5P
2026-05-12 19:49:36.758158,IND_002,Maharashtra,Mumbai,19.04,72.88,1860,Sentinel-5P
2026-05-12 19:49:36.758289,IND_003,Delhi,Ghazipur,28.62,77.32,1807,Sentinel-5P
2026-05-12 20:00:38.846374,IND_001,West Bengal,Kolkata,22.57,88.36,1820,Sentinel-5P
2026-05-12 20:00:38.846563,IND_002,Maharashtra,Mumbai,19.04,72.88,2171,Sentinel-5P
2026-05-12 20:00:38.846684,IND_003,Delhi,Ghazipur,28.62,77.32,2109,Sentinel-5P
2026-05-12 20:11:08.077669,IND_001,West Bengal,Kolkata,22.57,88.36,2087,Sentinel-5P
2026-05-12 20:11:08.077924,IND_002,Maharashtra,Mumbai,19.04,72.88,2020,Sentinel-5P
2026-05-12 20:11:08.078086,IND_003,Delhi,Ghazipur,28.62,77.32,1897,Sentinel-5P
2026-05-12 21:52:19.562084,IND_001,West Bengal,Kolkata,22.57,88.36,2159,Sentinel-5P
2026-05-12 21:52:19.562266,IND_002,Maharashtra,Mumbai,19.04,72.88,1839,Sentinel-5P
2026-05-12 21:52:19.562426,IND_003,Delhi,Ghazipur,28.62,77.32,2102,Sentinel-5P
2026-05-13 06:53:41.725954,IND_001,West Bengal,Kolkata,22.57,88.36,1900,Sentinel-5P
2026-05-13 06:53:41.726123,IND_002,Maharashtra,Mumbai,19.04,72.88,1837,Sentinel-5P
2026-05-13 06:53:41.726249,IND_003,Delhi,Ghazipur,28.62,77.32,2155,Sentinel-5P
2026-05-13 07:00:58.952939,IND_001,West Bengal,Kolkata,22.57,88.36,1978,Sentinel-5P
2026-05-13 07:00:58.953099,IND_002,Maharashtra,Mumbai,19.04,72.88,2005,Sentinel-5P
2026-05-13 07:00:58.953211,IND_003,Delhi,Ghazipur,28.62,77.32,2110,Sentinel-5P
2026-05-13 07:11:44.211766,IND_001,West Bengal,Kolkata,22.57,88.36,1998,Sentinel-5P
2026-05-13 07:11:44.211974,IND_002,Maharashtra,Mumbai,19.04,72.88,1901,Sentinel-5P
2026-05-13 07:11:44.212101,IND_003,Delhi,Ghazipur,28.62,77.32,1807,Sentinel-5P
2026-05-13 07:24:07.548427,IND_001,West Bengal,Kolkata,22.57,88.36,1958,Sentinel-5P
2026-05-13 07:24:07.548596,IND_002,Maharashtra,Mumbai,19.04,72.88,2102,Sentinel-5P
2026-05-13 07:24:07.548702,IND_003,Delhi,Ghazipur,28.62,77.32,2198,Sentinel-5P
2026-05-13 07:31:38.845474,IND_001,West Bengal,Kolkata,22.57,88.36,2053,Sentinel-5P
2026-05-13 07:31:38.845644,IND_002,Maharashtra,Mumbai,19.04,72.88,2118,Sentinel-5P
2026-05-13 07:31:38.845753,IND_003,Delhi,Ghazipur,28.62,77.32,2102,Sentinel-5P
2026-05-13 07:46:40.959342,IND_001,West Bengal,Kolkata,22.57,88.36,1900,Sentinel-5P
2026-05-13 07:46:40.959627,IND_002,Maharashtra,Mumbai,19.04,72.88,2049,Sentinel-5P
2026-05-13 07:46:40.959821,IND_003,Delhi,Ghazipur,28.62,77.32,1988,Sentinel-5P
2026-05-13 07:54:09.921436,IND_001,West Bengal,Kolkata,22.57,88.36,2130,Sentinel-5P
2026-05-13 07:54:09.921619,IND_002,Maharashtra,Mumbai,19.04,72.88,1887,Sentinel-5P
2026-05-13 07:54:09.921748,IND_003,Delhi,Ghazipur,28.62,77.32,1930,Sentinel-5P
2026-05-13 08:22:04.382332,IND_001,West Bengal,Kolkata,22.57,88.36,1819,Sentinel-5P
2026-05-13 08:22:04.382540,IND_002,Maharashtra,Mumbai,19.04,72.88,1901,Sentinel-5P
2026-05-13 08:22:04.382678,IND_003,Delhi,Ghazipur,28.62,77.32,1908,Sentinel-5P
2026-05-13 10:01:50.474217,IND_001,West Bengal,Kolkata,22.57,88.36,1995,Sentinel-5P
2026-05-13 10:01:50.474500,IND_002,Maharashtra,Mumbai,19.04,72.88,2090,Sentinel-5P
2026-05-13 10:01:50.474687,IND_003,Delhi,Ghazipur,28.62,77.32,1947,Sentinel-5P
2026-05-13 10:23:57.729695,IND_001,West Bengal,Kolkata,22.57,88.36,2187,Sentinel-5P
2026-05-13 10:23:57.729832,IND_002,Maharashtra,Mumbai,19.04,72.88,2196,Sentinel-5P
2026-05-13 10:23:57.729933,IND_003,Delhi,Ghazipur,28.62,77.32,2123,Sentinel-5P
2026-05-13 10:33:34.335389,IND_001,West Bengal,Kolkata,22.57,88.36,2100,Sentinel-5P
2026-05-13 10:33:34.335556,IND_002,Maharashtra,Mumbai,19.04,72.88,1847,Sentinel-5P
2026-05-13 10:33:34.335667,IND_003,Delhi,Ghazipur,28.62,77.32,2140,Sentinel-5P
2026-05-13 11:35:11.983568,IND_001,West Bengal,Kolkata,22.57,88.36,2026,Sentinel-5P
2026-05-13 11:35:11.983738,IND_002,Maharashtra,Mumbai,19.04,72.88,1862,Sentinel-5P
2026-05-13 11:35:11.983847,IND_003,Delhi,Ghazipur,28.62,77.32,1801,Sentinel-5P
2026-05-13 12:08:00.130301,IND_001,West Bengal,Kolkata,22.57,88.36,2189,Sentinel-5P
2026-05-13 12:08:00.130453,IND_002,Maharashtra,Mumbai,19.04,72.88,1931,Sentinel-5P
2026-05-13 12:08:00.130546,IND_003,Delhi,Ghazipur,28.62,77.32,1984,Sentinel-5P
2026-05-13 12:21:48.037874,IND_001,West Bengal,Kolkata,22.57,88.36,2091,Sentinel-5P
2026-05-13 12:21:48.038034,IND_002,Maharashtra,Mumbai,19.04,72.88,2042,Sentinel-5P
2026-05-13 12:21:48.038157,IND_003,Delhi,Ghazipur,28.62,77.32,2003,Sentinel-5P
2026-05-13 12:34:54.304283,IND_001,West Bengal,Kolkata,22.57,88.36,1809,Sentinel-5P
2026-05-13 12:34:54.304468,IND_002,Maharashtra,Mumbai,19.04,72.88,1841,Sentinel-5P
2026-05-13 12:34:54.304605,IND_003,Delhi,Ghazipur,28.62,77.32,1957,Sentinel-5P
2026-05-13 12:41:02.028971,IND_001,West Bengal,Kolkata,22.57,88.36,2072,Sentinel-5P
2026-05-13 12:41:02.029134,IND_002,Maharashtra,Mumbai,19.04,72.88,2043,Sentinel-5P
2026-05-13 12:41:02.029259,IND_003,Delhi,Ghazipur,28.62,77.32,2135,Sentinel-5P
2026-05-13 12:56:21.381436,IND_001,West Bengal,Kolkata,22.57,88.36,2139,Sentinel-5P
2026-05-13 12:56:21.381597,IND_002,Maharashtra,Mumbai,19.04,72.88,1828,Sentinel-5P
2026-05-13 12:56:21.381720,IND_003,Delhi,Ghazipur,28.62,77.32,1951,Sentinel-5P
2026-05-13 12:59:41.666464,IND_001,West Bengal,Kolkata,22.57,88.36,1963,Sentinel-5P
2026-05-13 12:59:41.666653,IND_002,Maharashtra,Mumbai,19.04,72.88,2014,Sentinel-5P
2026-05-13 12:59:41.666768,IND_003,Delhi,Ghazipur,28.62,77.32,1938,Sentinel-5P
2026-05-13 13:09:23.055537,IND_001,West Bengal,Kolkata,22.57,88.36,2092,Sentinel-5P
2026-05-13 13:09:23.055717,IND_002,Maharashtra,Mumbai,19.04,72.88,1889,Sentinel-5P
2026-05-13 13:09:23.055824,IND_003,Delhi,Ghazipur,28.62,77.32,2183,Sentinel-5P
2026-05-13 13:36:51.337558,IND_001,West Bengal,Kolkata,22.57,88.36,1894,Sentinel-5P
2026-05-13 13:36:51.337748,IND_002,Maharashtra,Mumbai,19.04,72.88,2178,Sentinel-5P
2026-05-13 13:36:51.337877,IND_003,Delhi,Ghazipur,28.62,77.32,1903,Sentinel-5P
2026-05-13 13:45:27.199310,IND_001,West Bengal,Kolkata,22.57,88.36,2154,Sentinel-5P
2026-05-13 13:45:27.199482,IND_002,Maharashtra,Mumbai,19.04,72.88,1844,Sentinel-5P
2026-05-13 13:45:27.199608,IND_003,Delhi,Ghazipur,28.62,77.32,2190,Sentinel-5P
2026-05-13 13:52:02.073352,IND_001,West Bengal,Kolkata,22.57,88.36,1980,Sentinel-5P
2026-05-13 13:52:02.073545,IND_002,Maharashtra,Mumbai,19.04,72.88,2070,Sentinel-5P
2026-05-13 13:52:02.073672,IND_003,Delhi,Ghazipur,28.62,77.32,1883,Sentinel-5P
2026-05-13 14:01:23.614736,IND_001,West Bengal,Kolkata,22.57,88.36,2177,Sentinel-5P
2026-05-13 14:01:23.614896,IND_002,Maharashtra,Mumbai,19.04,72.88,2117,Sentinel-5P
2026-05-13 14:01:23.614991,IND_003,Delhi,Ghazipur,28.62,77.32,1835,Sentinel-5P
2026-05-13 14:39:44.803283,IND_001,West Bengal,Kolkata,22.57,88.36,1896,Sentinel-5P
2026-05-13 14:39:44.803447,IND_002,Maharashtra,Mumbai,19.04,72.88,2068,Sentinel-5P
2026-05-13 14:39:44.803608,IND_003,Delhi,Ghazipur,28.62,77.32,2045,Sentinel-5P
2026-05-13 15:00:15.538978,IND_001,West Bengal,Kolkata,22.57,88.36,2198,Sentinel-5P
2026-05-13 15:00:15.539171,IND_002,Maharashtra,Mumbai,19.04,72.88,1926,Sentinel-5P
2026-05-13 15:00:15.539299,IND_003,Delhi,Ghazipur,28.62,77.32,2199,Sentinel-5P
2026-05-13 15:14:35.985394,IND_001,West Bengal,Kolkata,22.57,88.36,1965,Sentinel-5P
2026-05-13 15:14:35.985580,IND_002,Maharashtra,Mumbai,19.04,72.88,2004,Sentinel-5P
2026-05-13 15:14:35.985694,IND_003,Delhi,Ghazipur,28.62,77.32,2095,Sentinel-5P
2026-05-13 15:47:12.293374,IND_001,West Bengal,Kolkata,22.57,88.36,2001,Sentinel-5P
2026-05-13 15:47:12.293538,IND_002,Maharashtra,Mumbai,19.04,72.88,2144,Sentinel-5P
2026-05-13 15:47:12.293663,IND_003,Delhi,Ghazipur,28.62,77.32,2150,Sentinel-5P
2026-05-13 16:06:14.918843,IND_001,West Bengal,Kolkata,22.57,88.36,1818,Sentinel-5P
2026-05-13 16:06:14.919013,IND_002,Maharashtra,Mumbai,19.04,72.88,1830,Sentinel-5P
2026-05-13 16:06:14.919122,IND_003,Delhi,Ghazipur,28.62,77.32,2019,Sentinel-5P
2026-05-13 17:23:30.861064,IND_001,West Bengal,Kolkata,22.57,88.36,2183,Sentinel-5P
2026-05-13 17:23:30.861221,IND_002,Maharashtra,Mumbai,19.04,72.88,2055,Sentinel-5P
2026-05-13 17:23:30.861317,IND_003,Delhi,Ghazipur,28.62,77.32,2068,Sentinel-5P
2026-05-13 17:33:21.880650,IND_001,West Bengal,Kolkata,22.57,88.36,2185,Sentinel-5P
2026-05-13 17:33:21.880811,IND_002,Maharashtra,Mumbai,19.04,72.88,1825,Sentinel-5P
2026-05-13 17:33:21.880899,IND_003,Delhi,Ghazipur,28.62,77.32,2148,Sentinel-5P
